#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	weird
#open	2019-04-17-11-47-05
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	name	addl	notice	peer
#types	time	string	addr	port	addr	port	string	string	bool	string
1313583870.684872	C7Rzdf2N6U2EIC3ZVc	60.190.223.75	2012	147.32.84.165	1048	bad_TCP_checksum	-	F	bro
1313592498.510725	CXrMb22wDNAYiLReMc	147.32.84.206	4287	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592498.632945	C15IZeoqoIsKgZHtg	147.32.84.191	1843	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592498.756854	Cp69Zp4J2lSlwrDqMf	147.32.84.191	1844	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592499.220836	CREcU81yOfnIWBCyGd	147.32.84.191	1848	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592500.153432	CbPl6l4OapaRIiBkI8	147.32.84.193	2803	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592500.181471	CMi00T34IpFDKxr2u6	147.32.84.193	2804	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592500.340024	CUfvuv4ubrfNqum5Uc	147.32.84.206	4296	89.103.213.96	6667	irc_invalid_command	-	F	bro
1313592500.340024	CUfvuv4ubrfNqum5Uc	147.32.84.206	4296	89.103.213.96	6667	bad_HTTP_request	-	F	bro
1313592500.340024	CUfvuv4ubrfNqum5Uc	147.32.84.206	4296	89.103.213.96	6667	empty_http_request	-	F	bro
1313592501.554506	Ccrpp525HLNQbf0eOk	147.32.84.206	4303	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592501.631400	CTPJqS2izvhJd26998	147.32.84.206	4304	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592501.979557	CWAlm03SYz8nhYErv	147.32.84.192	4315	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592501.979557	C6S74D1OfrHwEKPKpd	147.32.84.192	4316	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592502.104073	CVMuwm3uItaIQNZJLd	147.32.84.207	4596	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592502.558134	CD8BhV3Wcc2uLtUqz3	147.32.84.205	1903	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592502.558134	C6MFV94IQ1AouaqKTd	147.32.84.205	1904	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592502.659976	Ca2x5u4WJQbV1XHtK2	147.32.84.207	4598	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592504.121009	CPq40T1mN8qD767Q78	147.32.84.205	1910	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592504.398530	CmWuP12mnFMFVWHANk	147.32.84.205	1912	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592504.682461	CKtt962jzs2AwPYP69	147.32.84.204	3369	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592504.682461	Cnn5wN289xfMYR39Y5	147.32.84.204	3370	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592504.682461	Ccgf3riG0EKjK7NK5	147.32.84.205	1915	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592505.000065	COXq7CtRhHm55s2w3	147.32.84.205	1916	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592505.108902	Ct7dWf3oOzBF9oUXI8	147.32.84.208	2863	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592505.108902	Cxo3jE4l1l9i6aeKlb	147.32.84.208	2864	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592505.809659	CnZedC119g2ghsx2zb	147.32.84.206	4319	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592506.059281	CiGYF33Uv7fFeYd1vf	147.32.84.206	4320	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592506.992240	CZBdEA1KdgYUAkdOZd	147.32.84.193	2814	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592506.992240	ChVB751ShujTpmefK1	147.32.84.193	2815	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592507.221829	CjivcruRK4w2y5eDk	147.32.84.204	3375	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592507.221829	CMNYwS17uOS8HpXBYh	147.32.84.204	3376	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592507.393826	C5WSAu47izRyxIML72	147.32.84.193	2817	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592507.393826	CwKgjr25SNzTdjEuM4	147.32.84.193	2818	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592507.737467	C4aP712djXk0ciHSL	147.32.84.208	2873	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592507.737467	Cp24dOiD4MQuQw9l	147.32.84.208	2874	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592508.053882	CMMqv52LG5fi9pa0j3	147.32.84.207	1025	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592508.146761	Cvb9Pn3GRdAiKiUXg5	147.32.84.208	2877	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592508.146761	CzVdGv49w4tWuCbum5	147.32.84.208	2878	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592508.228554	Ch6vQE0K2lzbqlK4d	147.32.84.205	1935	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592508.228554	CbJbzh4u2usn6Ce5Kf	147.32.84.205	1936	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592508.427151	CBmmXs2Jwxdap7ue3g	147.32.84.208	2880	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592508.427151	CTySTct25AoWYQBY4	147.32.84.208	2881	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592508.477727	CulDw23TRm4fMX3ntj	147.32.84.204	3386	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592508.477727	Cgd6Pv2FPIoW22T00e	147.32.84.204	3387	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592508.756254	CmgLFY1n0GyK1CMdzf	147.32.84.192	1667	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592509.695624	CQdsDd1CXTqnxsZMsd	147.32.84.192	4340	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592509.695624	ChLojk35rp0bbsZmQ4	147.32.84.192	4341	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592509.748528	CGzRVF3FAJR9kxRy85	147.32.84.193	2822	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592509.748528	CbfjnkrBaUOXGSNRk	147.32.84.193	2823	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592510.377205	CLVO2X1p1HWMaBWsCa	147.32.84.208	2887	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592510.534409	CVkEI31roQk4zKLLPg	147.32.84.207	4619	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592510.558861	CqbuLO3udwVMJWQbGj	147.32.84.204	3391	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592510.598209	CV47OlOkCH57mvYWc	147.32.84.193	2825	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592510.598209	CAu38j1jCeidXkecak	147.32.84.193	2826	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592510.866677	CFsEsL27Ef5v1cfvW	147.32.84.204	3392	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592511.023745	C4jojU1LjsXyZZH9u9	147.32.84.208	2891	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592511.108144	Cn2Fg33fAoaiFwGAD7	147.32.84.207	4621	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592511.409456	CIc8VFNQdiszb3cE8	147.32.84.207	4625	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592512.617932	C8DZGp3GsSBwF2Tsdj	147.32.84.206	4344	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592512.617932	Ca8aYr2xcPs1opHwW1	147.32.84.206	4345	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592512.970012	C3ag17ANxZ4z1MvW9	147.32.84.207	4630	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592513.006929	CdkArKFlhxjkhaVqi	147.32.84.207	4631	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592513.298567	CuHAQL2oKA5bsd3Nq7	147.32.84.207	4634	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592513.443950	CklMXr3yTmZzLwV1j5	147.32.84.191	1879	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592513.837216	CdCSvk1N5csBHtPDZ3	147.32.84.206	4358	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592513.837216	ChLVoi3IMibTIk7Oni	147.32.84.206	4359	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592513.923297	CvCJjAOKW4bzLfLvf	147.32.84.193	2843	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592513.923297	C0pxai45a4EG29KAg2	147.32.84.193	2844	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592513.994918	CxC6ud4T6VhbkNlpF2	147.32.84.191	1881	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592514.691883	Cvv56B1IXPDAvNL6Cl	147.32.84.193	2847	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592514.691883	CzerIt3eaJuWH6b5Y7	147.32.84.193	2848	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592515.968265	CQYIyw2qzd1EgJhPo8	147.32.84.191	1889	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592515.990714	CchPky1CrZWyx6eBze	147.32.84.192	4353	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592515.990714	CjzUjyw6r7c4e44u6	147.32.84.192	4354	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592516.277572	CU3Q5GLuSGEnvyhy9	147.32.84.191	1890	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592516.366214	C6iwKiw8XRS5gAgA8	147.32.84.165	4953	218.189.208.34	6667	irc_line_too_short	-	F	bro
1313592516.574937	CnPv4r3ZmycvazKKQ5	147.32.84.191	1891	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592516.755811	C5mr4k48qn9FUK43o4	147.32.84.191	1893	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592516.807436	CJMd8y2qqxXh6x25m2	147.32.84.192	4358	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592516.851580	Ci2rNu4lVmOAclXq5j	147.32.84.192	4359	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592517.007056	CB5vvI1NuBnrJ4xn92	147.32.84.206	4369	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592517.007056	CsyFiKCfU0HYsu4c8	147.32.84.206	4370	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592517.104864	CAjJKd1Ubo0Di0aDyd	147.32.84.206	4374	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592517.104864	CqmHN43EpDFc2FPOT6	147.32.84.206	4375	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592517.144360	C6iwKiw8XRS5gAgA8	147.32.84.165	4953	218.189.208.34	6667	irc_invalid_command	-	F	bro
1313592517.144360	C6iwKiw8XRS5gAgA8	147.32.84.165	4953	218.189.208.34	6667	bad_HTTP_request	-	F	bro
1313592517.144360	C6iwKiw8XRS5gAgA8	147.32.84.165	4953	218.189.208.34	6667	empty_http_request	-	F	bro
1313592518.040035	CSV0F93UzXdzzARcpf	147.32.84.192	4363	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592518.040035	CuJRZd15hfG2chwoO4	147.32.84.192	4364	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592520.242520	CTCbIsVuHYUVi9nba	147.32.84.192	4368	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592520.242520	CfK3sYoXayZFpMQl1	147.32.84.192	4369	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592520.793493	Chz1BL2tTmQcu4QM6c	147.32.84.165	4973	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592520.793493	CNdGmc1olUHCu13K63	147.32.84.165	4974	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592521.434750	CwXqCo3EMwj8om6Cod	147.32.84.207	4651	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592521.566391	C4YSsA2dDsVTpteB0h	147.32.84.205	1962	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592521.566391	CWyAa51e9TO0Nzljk9	147.32.84.205	1963	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592521.709280	CzDwZp171u4jB7hngh	147.32.84.205	1965	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592521.709280	CABvLyycbVgCbsCYl	147.32.84.205	1966	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592522.184827	ClTRPr4g4wxjwg3EGk	147.32.84.208	2919	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592522.184827	Cxajik4MgCzGVackj	147.32.84.208	2920	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592522.481508	CCBt4G48x23mBqEdRe	147.32.84.205	1974	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592522.481508	C9Y5py63fgTWTmKW1	147.32.84.205	1975	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592522.972203	CxjFN01Uj2nbiI1Yqd	147.32.84.205	1977	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592522.972203	CzYTCp4eS9p7QyF93b	147.32.84.205	1978	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592523.434839	CgNhWm2m7qEA2Szav4	147.32.84.208	2930	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592523.507503	CydiUf2D9Ojl42eO26	147.32.84.207	4657	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592523.507503	ClzUr138Hmvazh7oWi	147.32.84.208	2931	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592523.839235	CiwPm744lrE3hdSsy6	147.32.84.191	1904	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592524.170319	CBWxRa25j8SWe1UPE6	147.32.84.191	1905	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592524.415272	CkSLd62ZBSYL3aUkq8	147.32.84.191	1910	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592524.508394	CnmPNz3xDAl85PLNFa	147.32.84.206	4383	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592524.508394	C4FrzcdhueYrJv63i	147.32.84.206	4384	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592524.921577	ComEUA3KUfqQskXVHc	147.32.84.191	1912	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592525.167630	CPsYHK2isP3podCj09	147.32.84.207	4661	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592525.558451	C5ZKn513t7a4AWVuK1	147.32.84.208	2934	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592525.558451	CMaOhWEWKPp9LBhNb	147.32.84.208	2935	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592525.914132	C40Zhc4Cmgx1jblJW2	147.32.84.207	4662	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592525.951053	CzMKYr3Y4ALnDNW19h	147.32.84.193	2870	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592526.050158	CHI34q41gO0dZpogBd	147.32.84.193	2871	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592526.399012	C3OOPc3QiwuGM2V36f	147.32.84.207	4670	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592527.116466	CODDBq3xNWDtpTQMed	147.32.84.207	4672	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592527.252361	Cw427hFLq1L9QvmB6	147.32.84.191	1920	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592527.270047	CvXEzswEzQ2SOA8Ng	147.32.84.204	3431	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592527.281213	C58gR33HDxErblHgp4	147.32.84.204	3432	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592527.665403	CTegMy2ul9PS9CGeMe	147.32.84.191	1921	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592527.794894	CVU6Ex2wol3z7nGqqk	147.32.84.206	4404	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592527.794894	Cipf3b1yDt2K592CNh	147.32.84.206	4405	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592529.148049	CbmzsK1Vg7DcICTTu6	147.32.84.191	1491	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592530.135271	CzPTYX3i66yAXlAV72	147.32.84.192	4397	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592530.135271	CiDXqu4urgQAiyOCZ6	147.32.84.192	4398	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592530.196437	CxEtKP2MRgwLXJl0f2	147.32.84.193	2880	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592530.465398	Cw6Zyg2L57QlJ4ISUi	147.32.84.193	2881	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592531.680963	CzoREkpGPWVqNomsg	147.32.84.206	4415	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592531.680963	C0KTdN17ZcZFGuvHw6	147.32.84.206	4416	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592531.680963	CB8qi3FT3XfFT8yZ2	147.32.84.192	4403	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592531.680963	CY0q9X16iimddVtVwc	147.32.84.192	4404	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592531.848539	CEif322UcMpf52uNOd	147.32.84.206	4418	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592532.472671	CkLpZAhUix9kS0QVl	147.32.84.192	4412	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592532.472671	C7utRw2KytIiMckRLl	147.32.84.192	4413	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592533.677681	CqnZI91Rr05dcXKo4a	147.32.84.207	4688	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592534.024154	CoHVMvjfp01EN6ee8	147.32.84.204	3444	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592534.294999	CpcZHb41ZFiR4cIxL6	147.32.84.204	3445	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592534.294999	CuNKgm2PSHuLNBc0mf	147.32.84.204	3446	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592534.325672	CHXmFv4h58PZiykH2b	147.32.84.204	3448	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592534.468626	Caj30CMFWcF6aP5Lg	147.32.84.207	4689	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592534.514476	CEHPgb1rKRyQFf1nPg	147.32.84.204	3450	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592534.514476	CfusWU2AJlnOggDDze	147.32.84.204	3451	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592534.542647	Cefqq52cFrmZLb4gS6	147.32.84.205	2006	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592534.542647	CNWeuT25PqTYPGVHQ4	147.32.84.205	2007	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592534.542647	CznUZI3CuIS91R2by7	147.32.84.205	2008	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592534.703008	Cv4N6g4fIICooszJXj	147.32.84.205	2011	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592534.996759	CKmvr43Sfnk1o9q0T1	147.32.84.207	4692	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592535.131917	CNU0vj2mD0N4hwot5l	147.32.84.205	2014	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592535.131917	CDMfXE2jJ18wQ5y4L7	147.32.84.205	2015	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592535.704229	CXLsDX3W5x9L48EYcd	147.32.84.165	1031	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592535.704229	CBAC6V1dLPAGiBcnid	147.32.84.165	1032	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592535.751386	CQ4Ov928yaDVQRPFE3	147.32.84.206	4433	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592536.087022	CCC7yv2g0isGiF3EZh	147.32.84.206	4435	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592536.087022	Cnev803rrFODSDUo3j	147.32.84.206	4436	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592536.183138	CxgGtb3OvsyVaK0pjd	147.32.84.208	2963	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592536.183138	Cx5KQW3DK3w9Qp0jqg	147.32.84.208	2964	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592536.635677	C2LLOL3J0mr1qEhIQe	147.32.84.207	4693	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592537.126204	C7t6SZ1ziDVI7gmhx3	147.32.84.191	137	147.32.84.171	137	dns_unmatched_reply	-	F	bro
1313592537.323878	CIaJhw4n4RKWkcF2K4	147.32.84.209	1589	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592537.549938	C96lZkcwV3XnJO9G3	147.32.84.193	2894	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592537.677202	CktLE93hwhIA46hle	147.32.84.193	2895	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592537.677202	Co73g42ZvNSHbUAh1	147.32.84.193	2896	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592537.766984	CJbPlwk5NeRsODN31	147.32.84.204	3459	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592538.010374	CE4uF8429kMwipJNte	147.32.84.204	3460	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592538.010374	CgV9Vw3VCsJvAYn4bi	147.32.84.204	3462	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592538.010374	CU0Zi10Z3KcMADRod	147.32.84.204	3463	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592538.010374	CO3h234MfLklMKCUCg	147.32.84.193	2897	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592538.310994	CZD3FaUH30jCQjTah	147.32.84.192	4425	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592538.457454	COacls416QRsrHgoL	147.32.84.192	4427	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592539.138920	C5VjGT1KEv5OnLjqyd	147.32.84.208	2982	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592539.192256	C1GNla1k1lk4HmWtn8	147.32.84.209	2710	86.123.31.54	6667	irc_line_too_short	-	F	bro
1313592539.212772	Cdepqq1OPyq6m7tnR8	147.32.84.191	1954	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592539.285266	CnLakMnppXAphmbbj	147.32.84.208	2983	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592539.391985	C1VzD68dJT9MlSEXb	147.32.84.191	1957	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592539.953485	C9a90Y2qsJhWBVlPgf	147.32.84.192	4374	212.117.161.86	65500	unknown_dce_rpc_auth_type_25	-	F	bro
1313592540.179597	C1GNla1k1lk4HmWtn8	147.32.84.209	2710	86.123.31.54	6667	irc_invalid_command	-	F	bro
1313592540.179597	C1GNla1k1lk4HmWtn8	147.32.84.209	2710	86.123.31.54	6667	bad_HTTP_request	-	F	bro
1313592540.179597	C1GNla1k1lk4HmWtn8	147.32.84.209	2710	86.123.31.54	6667	empty_http_request	-	F	bro
1313592540.456060	C9a90Y2qsJhWBVlPgf	147.32.84.192	4374	212.117.161.86	65500	unknown_dce_rpc_auth_type_27	-	F	bro
1313592540.860160	CbChTD1gQokBXv4im1	147.32.84.204	3472	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592540.902364	C9ulg428bjNT3fBPC7	147.32.84.204	3473	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592541.004895	CjpfvGP1gddYxgOx3	147.32.84.207	4703	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592541.004895	CjTxBr2mNRw4EOPcac	147.32.84.207	4704	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592541.118193	CWNuTx1sAvt0s4UBg	147.32.84.193	2913	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592541.118193	CZkobi2pWGCNNypw1e	147.32.84.193	2914	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592541.599717	CD6Ugdi2uY6O6CHg3	147.32.84.208	2988	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592541.599717	CSMOKS3kIN5QcqPyIi	147.32.84.208	2989	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592541.599717	CkvIWa2R2NsA0ouoof	147.32.84.207	4706	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592541.965898	CkbVsBxzAOqxc2Qkb	147.32.84.207	4708	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592542.414813	CVSUKcOmGwIBGzEGh	147.32.84.193	2918	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592542.414813	CVBHs63Q2JKKQtBzwf	147.32.84.193	2919	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592542.844562	CQk5R71QH1Juk3w4E5	147.32.84.205	2030	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592542.844562	CiAPb3G4uVxHpLdrl	147.32.84.205	2031	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592543.501795	COXOqMYLCVsKlB2xj	147.32.84.206	4469	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592543.533882	CuCQp33PCdisKLZDvd	147.32.84.206	4470	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592543.817184	CgtmylKd5ZBdYcthk	147.32.84.191	1966	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592544.309514	C7RcMyWcFXDBnhhHc	147.32.84.191	1969	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592544.464816	COgLYR2id9PBtyIKi3	147.32.84.191	1970	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592544.464816	CNtPjcdpSyKESTeIf	147.32.84.191	1971	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592545.568323	CXPNOf1O3d9dZrtWa5	147.32.84.193	2929	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592545.581641	CUoyr44ke07zYixRTd	147.32.84.193	2930	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592546.001071	CEpolAXUsERSh0jA5	147.32.84.192	4446	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592546.001071	CqsCeW1PGTA9XRZj78	147.32.84.192	4447	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592546.001996	CgItZF38arWA1s9Ra8	147.32.84.205	1075	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592546.990029	CAKoPP1DzsiiOblZ75	147.32.84.192	4457	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592546.990029	CA6wo2lPg18HleZs1	147.32.84.192	4458	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592547.150178	Cz2QvM3zcPcY3YNGfa	147.32.84.191	137	147.32.84.255	137	dns_unmatched_msg	-	F	bro
1313592547.150178	C7t6SZ1ziDVI7gmhx3	147.32.84.191	137	147.32.84.171	137	dns_unmatched_msg	-	F	bro
