#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	weird
#open	2019-04-15-10-12-51
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	name	addl	notice	peer
#types	time	string	addr	port	addr	port	string	string	bool	string
1313583870.684872	CUOtvC1tWEu85lUHVb	60.190.223.75	2012	147.32.84.165	1048	bad_TCP_checksum	-	F	bro
1313592387.725305	Cza8sV3ifb9BqCPBji	147.32.84.207	4266	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592387.725305	Ce7a0X3UZ4j014ZxUk	147.32.84.204	2979	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592387.725305	CluADK3UdmUlTD4it7	147.32.84.204	2980	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592387.782665	Cjc0w24OmJ4QJ1WBNc	147.32.84.204	2982	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592387.782665	CoMLg64WVoxDAKJSzl	147.32.84.191	1583	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592387.912309	CHB2N42OlWQ7xNC154	147.32.84.204	2983	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592388.146887	CEmQeT1NR9Uj0kRlTa	147.32.84.207	4267	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592388.382219	CwpM4Q2dXvoT3rDpQ6	147.32.84.204	2989	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592388.384221	CZ9qKA3ODzJsiknlhf	147.32.84.204	2990	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592388.448327	CCFGDi2n2asFIS0qc	147.32.84.206	3809	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592388.468658	CB2eaL2oJuBqMn8Hqb	147.32.84.206	3810	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592388.748798	CDV13h3A04ZPu8PmM8	147.32.84.192	3993	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592389.216805	CKPE1C4HfYscGquSkg	147.32.84.192	3997	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592389.449986	CTW0fp1HkVqz2eDUk1	147.32.84.208	2515	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592389.479442	Cnrb7dXUdYIhY3iV8	147.32.84.191	1589	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592389.780343	CLzFOqshJqc9Eqwdb	147.32.84.191	1590	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592390.354101	CuHnr61VEMy0FBTVFd	147.32.84.208	2521	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592391.540082	CWqy5D2bhWvkPalHj7	147.32.84.191	1594	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592392.089400	CFeGnV2nFZUhBV1Jub	147.32.84.191	1596	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592392.089400	CNRoEc4kFIFHH5cPg	147.32.84.191	1597	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592392.245944	CiDFTt49CZIqPTqLE1	147.32.84.204	2999	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592392.245944	CmRCkhBRA8ysSCSd2	147.32.84.204	3000	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592392.245944	CPw7gVlXl4bU8Kj4d	147.32.84.191	1599	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592393.863365	CrYa1UMSqyXyFy5Pk	147.32.84.191	1604	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592394.134818	CQWWK12RrCzxSyhL92	147.32.84.191	1605	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592395.114856	C0Mjeb1eB3YcfvNfF5	147.32.84.191	1609	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592395.114856	CrUYr01VsOFqOyACe	147.32.84.207	4286	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592395.114856	CYZlukYTNA87Pnnoh	147.32.84.192	4010	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592395.114856	CPuULh4oU5pBEW7Xf1	147.32.84.192	4011	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592395.220732	C8Y3xh3ei4VhocTX8g	147.32.84.206	3839	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592395.260953	CvAbP72jwqXGuq6oRf	147.32.84.191	1610	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592395.343721	CqgHO30QQhMy8rYr2	147.32.84.206	3840	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592395.445379	CO57Jo4rF51nLUpWUh	147.32.84.192	4013	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592395.765245	CNtb3OIQghQ7IZMqd	147.32.84.192	4016	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592395.997799	CJO51HdHOapCbWOb1	147.32.84.192	4018	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592396.324252	CPfbke1hUMdagSprog	147.32.84.192	4019	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592397.160266	CBubcf4JsvjLXTMQBd	147.32.84.207	4291	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592397.205429	C0J4sU1z1IbjiR9dV5	147.32.84.192	4024	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592397.205429	CBjxrMS9ups6McYjc	147.32.84.192	4025	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592397.306619	CgsME11vrJ21GAoWBa	147.32.84.205	1593	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592397.332850	CRjyPg5STAx7QEpQh	147.32.84.205	1594	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592397.714815	CDf0Io3jo6v6tvihUg	147.32.84.207	4293	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592398.424756	Cm1fU77wghCdLHqjc	147.32.84.207	4295	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592399.093734	COQlA22uUk3SfYMiCe	147.32.84.165	4408	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592399.093734	C6l2mEwWuXM2zRbX6	147.32.84.165	4409	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592399.141066	Ca91WB3tyjHER5jnlg	147.32.84.204	3016	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592399.141066	COjli21TPxG5jXuvjj	147.32.84.204	3017	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592399.466720	CGy7S73xNCTKH9RqSa	147.32.84.204	3020	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592399.466720	CsZ5M74cJO7IPoe9M	147.32.84.204	3021	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592399.516782	CdetABwPikua1gvj1	147.32.84.205	1602	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592399.516782	CoNDBs1xoLehYDvrK2	147.32.84.205	1603	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592400.626372	CM9loK1soKIWA2cAga	147.32.84.165	4422	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592400.626372	Ckjxv33F23VF497Z79	147.32.84.165	4423	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592400.714989	ClusLV3geybQuptvmk	147.32.84.165	4428	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592400.714989	CZWIar1BXwgPP84sac	147.32.84.165	4429	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592400.785467	CTpgif45yxlscZPI9	147.32.84.208	2544	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592401.112135	C6d7Mm46VwFcyy0LYe	147.32.84.208	2545	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592401.126978	CNxmJc4MJQW9e3AUgj	147.32.84.208	2546	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592401.444189	CpDecS3ZdW63TTPCf6	147.32.84.205	1610	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592401.444189	Crsyxv3yFunaU8EPU5	147.32.84.205	1611	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592401.902147	Cr5s4M2f5YEBVAL25g	147.32.84.204	3029	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592401.902147	Cj5gEZ8vBmbE5YVu5	147.32.84.204	3030	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592402.281793	CRP8RZ1PAWcpCWRZt2	147.32.84.205	1616	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592402.281793	CMNmIp4QOK7endsar1	147.32.84.205	1617	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592402.404986	CJLYui1kuIuJ9VQhr4	147.32.84.193	2480	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592402.404986	CteBwO24eDRXMKqiaa	147.32.84.193	2481	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592402.710026	CEuXVA0C4G7uiaWfg	147.32.84.205	1620	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592402.810477	CwE1CaBu5ussBlqo	147.32.84.205	1621	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592402.852437	CZKyiT1LYHTJkHqBBc	147.32.84.204	3036	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592402.852437	CbCaxt31BnMLkaH8M6	147.32.84.204	3037	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592403.162313	CKnsoG1A3kGh2USCj2	147.32.84.192	4042	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592403.162313	CLL3LA1g7R5BD46v6j	147.32.84.192	4043	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592403.312765	CznQLu3ICTU9rnW74a	147.32.84.193	2489	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592403.474873	CZnvfX1vbPSXi4yWY3	147.32.84.193	2490	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592403.579807	CSlZBT2ZUybNCQEpl	147.32.84.207	4308	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592403.836622	CZnGmz4xMA6fFU7DRj	147.32.84.207	4309	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592403.924842	C4BKSvCFZmPwlxgEk	147.32.84.191	1623	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592404.194715	CxVvp62sUMsmswr1Kl	147.32.84.207	4311	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592404.375023	CnXBmG41hJoMiUVsxk	147.32.84.209	1568	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592404.536423	CQ42MjZcMx8lytuA4	147.32.84.207	4314	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592404.536423	Coj5m4xxcdj1oyD2j	147.32.84.191	1625	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592404.607425	CqwDUn3luDHtGWSaui	147.32.84.193	2495	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592405.005422	CdIJu41xTyUKHWZaY1	147.32.84.193	2496	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592405.319028	Cle4W741JlrHmY93Re	147.32.84.207	4319	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592407.020241	CdXzps4SlDP9LbwWu5	147.32.84.205	1628	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592407.234464	Ca6T8M1OO3otNzIiN5	147.32.84.205	1629	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592407.289727	CzeBlp2cs6LhOYlGa9	147.32.84.193	2503	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592407.289727	ClJ5QC2WLVv8KYLHZk	147.32.84.193	2504	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592408.480287	CEig8C4SgkiasNuzw2	147.32.84.206	3899	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592408.480287	Cezhy82PpNzO7nrUa4	147.32.84.206	3900	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592409.602312	C5MCDy368uuzJ2hsYj	147.32.84.206	3905	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592409.689101	C9Dbkf3HM4BueKS3aj	147.32.84.208	2537	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592410.067858	Ccupe74I7l4vZ4mx3i	147.32.84.193	2513	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592410.067858	C4KIIE4VjbxXnAPV5k	147.32.84.193	2514	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592410.273668	CmaxgJ2br6QX4ea0u7	147.32.84.206	3906	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592410.693251	CLdPwlc1wM3E5Yooe	147.32.84.207	4330	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592411.060219	CnwSuc1htpgQgnHlY5	147.32.84.207	4331	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592411.675814	CJWAoA0TISRZB7Iyl	147.32.84.192	4062	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592411.835261	CgJ9j51BaNL28twdqh	147.32.84.192	4063	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592412.535327	CwUVmV3eE657q4HRze	147.32.84.205	1640	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592412.535327	CIaWA23eUSgLwo3k5l	147.32.84.205	1641	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592412.873211	CNtbF21UTP432IyQQ2	147.32.84.205	1075	147.32.80.9	53	dns_unmatched_reply	-	F	bro
1313592413.939146	CabZe11zPV1pMRSqhj	147.32.84.204	3070	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592413.948566	CjYWns1Zc9MSwYRax1	147.32.84.204	3071	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592414.079241	C5kbnH3pQJ65GBDeBi	147.32.84.205	1647	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592414.079241	CJouwIp2MlHdJTHBi	147.32.84.205	1648	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592414.669643	CWsbWUBs6DOnBCkGb	147.32.84.205	1652	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592414.669643	CT1Blr2Tnf3CC44Bac	147.32.84.205	1653	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592415.006595	CyShVq3bevaa9w8t5d	147.32.84.208	2582	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592415.007571	CCQZkF4Qq8yGMKGCJ5	147.32.84.208	2583	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592415.647829	C2l0feHFs8rxwPQkj	147.32.84.165	4510	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592415.707602	Cwqlan3UE2kLOXuZJ3	147.32.84.165	4512	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592415.760831	C4soQM3cDFrDKVZR76	147.32.84.206	3926	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592415.760831	CUj6jx44IqY62xEPwf	147.32.84.206	3927	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592416.869451	Cjbfey4XxJCGukPUK1	147.32.84.193	2527	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592416.869451	CFjW3r4OZWvPXox0Eg	147.32.84.193	2528	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592416.869451	CtvKZk2OSlFTd6xrS2	147.32.84.191	1644	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592417.320769	Ci8Gu115t10KV4D0Kc	147.32.84.193	2532	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592417.320769	C0PrZw3BubH1nGRD3g	147.32.84.193	2533	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592417.563218	CI3UMD3V9p8nWw4bok	147.32.84.207	4351	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592417.563218	CJ4ayiH0ylogGQNfa	147.32.84.191	1650	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592417.693247	CLlrtw2NsEgnEe4Ck	147.32.84.204	3083	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592417.693247	CjiniP8thaLaBwvSg	147.32.84.204	3084	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592417.693247	Cngv3s2P8wTFM1oWg3	147.32.84.208	2591	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592417.693247	C2EQKE2ScWP4FUXB5c	147.32.84.208	2592	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592417.843182	CQlXxI3zAdtc62Vo1l	147.32.84.208	2594	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592417.843182	CX4myZ0r7YJkYIHKj	147.32.84.208	2595	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592418.121084	CnMsmc5NZ5evUI4J	147.32.84.208	2597	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592418.121084	CI3D5Z1LQXgBjl8U3	147.32.84.208	2598	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592418.164197	CA5R8UDrMnrTMX7Ak	147.32.84.207	4352	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592418.242700	CG1oqO1FQBnOW1ZcB1	147.32.84.205	1664	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592418.242700	C9xWuf349pkDwM9qm	147.32.84.205	1665	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592418.242700	ClyMqX3vh5j8TzCrXd	147.32.84.208	2600	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592418.387998	CWbUMI2zQz0cBh3UJb	147.32.84.208	2601	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592418.651923	CRYiu145Jil6TkqEzc	147.32.84.206	1296	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592418.651923	CZN0zf1fEyEIPJIsKg	147.32.84.208	2603	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592418.651923	CaBvlY1QTAd0bW6Bjl	147.32.84.208	2604	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592419.670720	CkRpYG37bRAuIiu2w6	147.32.84.191	1654	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592420.046351	CIJoS81kJNQQnNsEL9	147.32.84.191	1656	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592420.246447	CqPTY9diYX5sow4Ob	147.32.84.208	2609	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592420.287200	CvwDAk14is1jiza289	147.32.84.208	2610	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592420.436116	CA8xin3cUrD7XFKqOe	147.32.84.207	4361	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592420.494973	CCNIUd3C0P4ETEw8Cl	147.32.84.204	3093	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592420.494973	Cf3kTd4b0dhtAfycr4	147.32.84.204	3094	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592420.539486	CiFY8i4y6NkvN3Jone	147.32.84.193	2549	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592420.539486	CvbIrX3HTz72V6of52	147.32.84.193	2550	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592421.092760	CAlSUG1BWNm5LLh4qf	147.32.84.207	4364	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592422.345271	CwBWNw1nymVMZRROr8	147.32.84.191	1661	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592422.362072	Ck5C1B3KCID3f7Ytk	147.32.84.191	1662	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592422.452252	CFAexU1fZUEodpamN2	147.32.84.191	1663	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592422.585794	CYXEZg4pHdgGghP4ob	147.32.84.206	3954	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592422.585794	CVX2EC3iJdXz0WSDKg	147.32.84.206	3955	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592422.730911	C4V2gAovmSurPeBc	147.32.84.206	3959	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592422.730911	CM4DwtgA9TpT5KTOh	147.32.84.206	3960	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592422.873224	CY1EG52yQPHBhkiQP9	147.32.84.191	1665	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592423.004894	C8laL62n78oYDYYyHh	147.32.84.206	3962	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592423.551191	CXzT1X2j7CqSqrAvac	147.32.84.206	3966	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592423.862224	CTP3wY13Zqw0S4IrLi	147.32.84.193	2555	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592423.866409	COLnam3aWwRVS3fMq9	147.32.84.193	2556	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592423.993562	CfxKe35qpLbtWQEwl	147.32.84.193	2558	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592423.993562	CAmABm2FFgXJQx7Oxc	147.32.84.193	2559	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592424.413246	CkXImduYd1h2aBgY7	147.32.84.191	1668	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592425.318179	CSXtHy2C1ryIQ2oVE1	147.32.84.191	1671	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592425.415783	CZjYF31txe3LJayR0a	147.32.84.206	3983	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592425.707059	CFOMJqNOA6a6f4S85	147.32.84.208	4468	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592425.935754	CRdeZ23FpbEXh2fIDb	147.32.84.192	4090	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592425.950883	CXH5sXvF6pkudHa9d	147.32.84.192	4091	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592426.123701	CYkOdw1h0eCOataXNg	147.32.84.206	3985	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592426.409092	CfZTqv3n4HhYluVVa5	147.32.84.206	3986	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592426.463406	CieGPejhWDGOEuBka	147.32.84.192	4097	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592426.681041	COpF2lUVIZwL0ff43	147.32.84.206	3990	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592426.749298	CaeT1X1eyqjeNEzlVg	147.32.84.192	4101	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592426.759181	CPWWYGWb9SkMUklwk	147.32.84.192	4102	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592426.759181	C9YrvcDxtyR7hNwde	147.32.84.192	4103	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592426.984031	CBmInUnLTtXULtz7h	147.32.84.206	3991	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592426.984031	C3kPaK1SCCqdo8dKog	147.32.84.206	3992	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592428.058603	Cjvktc32f4doMZZ2Y4	147.32.84.192	4109	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592428.058603	CeZPU6wWcyWeSSZzk	147.32.84.192	4110	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592429.665909	CPsDcn2Mq3Z94Vyqzg	147.32.84.204	3122	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592429.665909	Cy4YpS1AkXNtIg7zY4	147.32.84.204	3123	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592430.181380	CDfkA5ZzM4hXAdrOg	147.32.84.207	4387	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592430.181380	ClJPqf2Z1I2eaWLaDi	147.32.84.192	4113	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592430.211419	CtcfzS1iKc2FQCTQDe	147.32.84.192	4114	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592430.391979	CtDmT41ZbhxJuDTdc9	147.32.84.207	4388	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592431.576593	C7p6Dw32NEFNswbLU1	147.32.84.205	1696	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592431.673781	C2NfAtNO9tRbhVge7	147.32.84.205	1697	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592431.816013	Cm8HgC4qcKU631SI6e	147.32.84.193	1070	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592431.885610	CUbQh912NsrJA6eGLe	147.32.84.191	1678	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592432.144836	Chnf532dhstbv9msB6	147.32.84.208	2637	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592432.144836	Ccqawn1IQ6hk3fUOyc	147.32.84.208	2638	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592432.405642	C5pgfJ3AHfZqXobRVd	147.32.84.191	1679	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592432.816584	CZYb1I18OtGo1lFZJ4	147.32.84.205	1701	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592432.816584	CO4pRZ12IXEodp82Bf	147.32.84.205	1702	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592433.009119	COXfrC1xpJK2g1480j	147.32.84.191	1683	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592433.317616	CUhR9O1FJSoDiloHLk	147.32.84.191	1684	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592433.419443	CMy0fFEDzL6J0vs3b	147.32.84.207	4393	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592433.419443	CwEdhj33Q2lrk9qQO9	147.32.84.204	3138	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592433.419443	C7XfsO36cqDpJxSyia	147.32.84.204	3139	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592433.473881	CKgD331srhs5Pvztvf	147.32.84.206	4021	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592433.473881	CcVvYq3AWjQ2K16Ojd	147.32.84.206	4022	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592433.511402	CGOXu53300CeJjMMO8	147.32.84.193	2590	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592433.883868	C9C80g2dsTOEWuvnsd	147.32.84.193	2591	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592434.057363	C1raHViJfn83Bg9e	147.32.84.207	4394	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592434.057363	COo7s52b3vSYvo9C88	147.32.84.207	4395	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592434.116862	CWMsT83qhbDVyzUEyi	147.32.84.193	2592	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592434.353228	C0iA9R1l60NR7TVFYb	147.32.84.192	4124	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592434.378559	CUVgEb4nml3QnLZ0n8	147.32.84.207	4398	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592434.524838	CHD0v9DgbhO2RTmAj	147.32.84.193	2593	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592434.533324	CmCMCg3NSmEPhz2C28	147.32.84.207	4399	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592434.667058	C7fP3iswHw4BuZX85	147.32.84.192	4125	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592434.900909	C76AG54ObiwrNDrFw7	147.32.84.191	1687	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592435.142551	CDw8t325Nb98yUHep8	147.32.84.207	4405	147.32.80.9	53	dns_unmatched_msg	-	F	bro
